pos,year,age,av,player_id,g,gs
QB,2009*,30,16,BreeDr00,15,15
QB,2010*,31,14,BreeDr00,16,16
QB,2011*,32,20,BreeDr00,16,16
QB,2012*,33,15,BreeDr00,16,16
QB,2013*,34,17,BreeDr00,16,16
QB,2014*,35,16,BreeDr00,16,16
QB,2015,36,14,BreeDr00,15,15
QB,2016*,37,16,BreeDr00,16,16
QB,2017*,38,17,BreeDr00,16,16
QB,2018*,39,16,BreeDr00,15,15
QB,2019*,40,11,BreeDr00,11,11
QB,2020,41,10,BreeDr00,12,12
QB,2001,24,3,CartQu00,8,8
QB,2002,25,3,CartQu00,7,7
QB,2003,26,9,CartQu00,16,16
QB,2004,27,2,CartQu00,7,3
QB,2001,22,0,TuiaMa00,1,0
QB,2002,23,0,TuiaMa00,3,0
QB,2003,24,1,TuiaMa00,4,1
QB,2005,26,0,TuiaMa00,1,1
QB,2006,27,0,TuiaMa00,2,0
QB,2008,29,0,TuiaMa00,2,0
QB,2001,29,7,WeinCh00,15,15
QB,2002,30,0,WeinCh00,6,1
QB,2005,33,0,WeinCh00,3,0
QB,2006,34,2,WeinCh00,3,3
QB,2007,35,0,WeinCh00,2,1
QB,2002,24,0,RoseSa00,4,0
QB,2003,25,0,RoseSa00,2,0
QB,2004,26,1,RoseSa00,3,1
QB,2005,27,1,RoseSa00,4,1
QB,2006,28,1,RoseSa00,4,0
QB,2007,29,6,RoseSa00,9,5
QB,2008,30,5,RoseSa00,6,5
QB,2010,32,0,RoseSa00,12,0
QB,2002,24,0,PalmJe00,2,0
QB,2003,25,1,PalmJe00,6,3
QB,2001,22,2,McMaMi00,8,3
QB,2002,23,3,McMaMi00,8,4
QB,2003,24,0,McMaMi00,3,0
QB,2004,25,0,McMaMi00,1,0
QB,2005,26,1,McMaMi00,9,7
QB,2002,23,5,CarrDa00,16,16
QB,2003,24,7,CarrDa00,12,11
QB,2004,25,13,CarrDa00,16,16
QB,2005,26,11,CarrDa00,16,16
QB,2006,27,10,CarrDa00,16,16
QB,2007,28,2,CarrDa00,6,4
QB,2008,29,0,CarrDa00,3,0
QB,2009,30,1,CarrDa00,6,0
QB,2010,31,0,CarrDa00,1,0
QB,2012,33,0,CarrDa00,2,0
QB,2002,24,4,HarrJo00,14,12
QB,2003,25,6,HarrJo00,16,16
QB,2004,26,10,HarrJo00,16,16
QB,2005,27,5,HarrJo00,12,11
QB,2006,28,3,HarrJo00,11,11
QB,2007,29,6,HarrJo00,12,10
QB,2002,23,4,RamsPa00,9,5
QB,2003,24,7,RamsPa00,11,11
QB,2004,25,2,RamsPa00,9,7
QB,2005,26,1,RamsPa00,4,1
QB,2006,27,0,RamsPa00,1,0
QB,2007,28,1,RamsPa00,2,0
QB,2008,29,0,RamsPa00,1,0
QB,2002,23,0,McCoJo01,2,0
QB,2003,24,3,McCoJo01,8,3
QB,2004,25,7,McCoJo01,14,13
QB,2005,26,5,McCoJo01,9,6
QB,2006,27,0,McCoJo01,2,0
QB,2007,28,1,McCoJo01,9,9
QB,2008,29,0,McCoJo01,2,0
QB,2009,30,0,McCoJo01,1,0
QB,2011,32,2,McCoJo01,3,2
QB,2013,34,8,McCoJo01,8,5
QB,2014,35,4,McCoJo01,11,11
QB,2015,36,5,McCoJo01,8,8
QB,2016,37,1,McCoJo01,5,3
QB,2017,38,9,McCoJo01,13,13
QB,2018,39,2,McCoJo01,4,3
QB,2019,40,0,McCoJo01,3,0
QB,2002,24,2,GarrDa00,4,1
QB,2003,25,0,GarrDa00,2,0
QB,2004,26,1,GarrDa00,4,2
QB,2005,27,6,GarrDa00,7,5
QB,2006,28,9,GarrDa00,11,10
QB,2007,29,13,GarrDa00,12,12
QB,2008,30,13,GarrDa00,16,16
QB,2009*,31,13,GarrDa00,16,16
QB,2010,32,13,GarrDa00,14,14
QB,2002,24,0,DaveRo01,2,0
QB,2003,25,0,DaveRo01,1,0
QB,2004,26,0,DaveRo01,4,0
QB,2002,24,1,FasaRa00,4,1
QB,2003,23,1,KittKu00,7,4
QB,2003,24,0,NallCr00,1,0
QB,2004,25,1,NallCr00,5,0
QB,2007,28,0,NallCr00,1,0
QB,2004,25,8,PalmCa00,13,13
QB,2005*,26,16,PalmCa00,16,16
QB,2006*,27,14,PalmCa00,16,16
QB,2007,28,14,PalmCa00,16,16
QB,2008,29,2,PalmCa00,4,4
QB,2009,30,10,PalmCa00,16,16
QB,2010,31,11,PalmCa00,16,16
QB,2011,32,8,PalmCa00,10,9
QB,2012,33,10,PalmCa00,15,15
QB,2013,34,11,PalmCa00,16,16
QB,2014,35,4,PalmCa00,6,6
QB,2015*,36,16,PalmCa00,16,16
QB,2016,37,12,PalmCa00,15,15
QB,2017,38,5,PalmCa00,7,7
QB,2003,23,9,LeftBy00,15,13
QB,2004,24,9,LeftBy00,14,14
QB,2005,25,9,LeftBy00,11,11
QB,2006,26,5,LeftBy00,6,6
QB,2007,27,1,LeftBy00,3,2
QB,2008,28,1,LeftBy00,5,0
QB,2009,29,1,LeftBy00,3,3
QB,2010,30,0,LeftBy00,1,0
QB,2012,32,1,LeftBy00,2,1
QB,2003,22,3,BollKy00,11,9
QB,2004,23,6,BollKy00,16,16
QB,2005,24,3,BollKy00,9,9
QB,2006,25,2,BollKy00,5,0
QB,2007,26,4,BollKy00,12,8
QB,2009,28,-2,BollKy00,7,4
QB,2010,29,0,BollKy00,5,0
QB,2011,30,1,BollKy00,2,1
QB,2003,23,1,GrosRe00,3,3
QB,2004,24,1,GrosRe00,3,3
QB,2005,25,1,GrosRe00,2,1
QB,2006,26,10,GrosRe00,16,16
QB,2007,27,3,GrosRe00,8,7
QB,2008,28,1,GrosRe00,4,1
QB,2009,29,0,GrosRe00,1,0
QB,2010,30,2,GrosRe00,4,3
QB,2011,31,6,GrosRe00,13,13
QB,2003,24,1,RagoDa00,2,2
QB,2004,24,1,SimmCh00,5,2
QB,2005,25,6,SimmCh00,11,10
QB,2006,26,1,SimmCh00,3,3
QB,2008,28,0,SimmCh00,1,0
QB,2009,29,0,SimmCh00,3,1
QB,2005,25,1,WallSe00,7,0
QB,2006,26,3,WallSe00,8,4
QB,2007,27,1,WallSe00,10,0
QB,2008,28,5,WallSe00,10,8
QB,2009,29,2,WallSe00,13,2
QB,2010,30,2,WallSe00,8,4
QB,2011,31,2,WallSe00,6,3
QB,2013,33,0,WallSe00,2,1
QB,2004,24,0,HensDr00,7,1
QB,2008,28,0,HensDr00,2,0
QB,2004,25,0,BollBr00,1,0
QB,2005,26,5,BollBr00,11,9
QB,2006,27,0,BollBr00,2,0
QB,2007,28,1,BollBr00,5,1
QB,2008,29,0,BollBr00,2,0
QB,2005,26,0,KingKl00,1,0
QB,2003,22,0,HamdGi00,1,0
QB,2004,23,0,DorsKe00,8,7
QB,2005,24,1,DorsKe00,3,3
QB,2006,25,0,DorsKe00,1,0
QB,2008,27,1,DorsKe00,4,3
QB,2004,23,-1,MannEl00,9,7
QB,2005,24,15,MannEl00,16,16
QB,2006,25,12,MannEl00,16,16
QB,2007,26,10,MannEl00,16,16
QB,2008*,27,12,MannEl00,16,16
QB,2009,28,13,MannEl00,16,16
QB,2010,29,12,MannEl00,16,16
QB,2011*,30,15,MannEl00,16,16
QB,2012*,31,16,MannEl00,16,16
QB,2013,32,7,MannEl00,16,16
QB,2014,33,13,MannEl00,16,16
QB,2015*,34,14,MannEl00,16,16
QB,2016,35,9,MannEl00,16,16
QB,2017,36,7,MannEl00,15,15
QB,2018,37,12,MannEl00,16,16
QB,2019,38,3,MannEl00,4,4
QB,2004,23,0,RivePh00,2,0
QB,2005,24,0,RivePh00,2,0
QB,2006*,25,18,RivePh00,16,16
QB,2007,26,13,RivePh00,16,16
QB,2008,27,17,RivePh00,16,16
QB,2009*,28,19,RivePh00,16,16
QB,2010*,29,17,RivePh00,16,16
QB,2011*,30,17,RivePh00,16,16
QB,2012,31,10,RivePh00,16,16
QB,2013*,32,16,RivePh00,16,16
QB,2014,33,13,RivePh00,16,16
QB,2015,34,12,RivePh00,16,16
QB,2016*,35,13,RivePh00,16,16
QB,2017*,36,13,RivePh00,16,16
QB,2018*,37,14,RivePh00,16,16
QB,2019,38,13,RivePh00,16,16
QB,2020,39,13,RivePh00,16,16
QB,2004,22,12,RoetBe00,14,13
QB,2005,23,11,RoetBe00,12,12
QB,2006,24,11,RoetBe00,15,15
QB,2007*,25,14,RoetBe00,15,15
QB,2008,26,11,RoetBe00,16,16
QB,2009,27,14,RoetBe00,15,15
QB,2010,28,12,RoetBe00,12,12
QB,2011*,29,12,RoetBe00,15,15
QB,2012,30,10,RoetBe00,13,13
QB,2013,31,13,RoetBe00,16,16
QB,2014*,32,16,RoetBe00,16,16
QB,2015*,33,12,RoetBe00,12,11
QB,2016*,34,12,RoetBe00,14,14
QB,2017*,35,14,RoetBe00,15,15
QB,2018,36,14,RoetBe00,16,16
QB,2019,37,1,RoetBe00,2,2
QB,2020,38,10,RoetBe00,15,15
QB,2021,39,9,RoetBe00,16,16
QB,2004,23,1,SchaMa00,6,1
QB,2005,24,2,SchaMa00,16,1
QB,2006,25,1,SchaMa00,16,0
QB,2007,26,8,SchaMa00,11,11
QB,2008,27,10,SchaMa00,11,11
QB,2009*,28,15,SchaMa00,16,16
QB,2010,29,17,SchaMa00,16,16
QB,2011,30,8,SchaMa00,10,10
QB,2012*,31,11,SchaMa00,16,16
QB,2013,32,3,SchaMa00,10,8
QB,2014,33,0,SchaMa00,11,0
QB,2015,34,1,SchaMa00,2,2
QB,2016,35,0,SchaMa00,4,0
QB,2018,37,0,SchaMa00,3,0
QB,2019,38,2,SchaMa00,6,1
QB,2020,39,0,SchaMa00,1,0
QB,2004,23,2,McCoLu00,5,4
QB,2007,26,4,McCoLu00,5,3
QB,2008,27,0,McCoLu00,2,0
QB,2009,28,0,McCoLu00,3,0
QB,2010,29,0,McCoLu00,1,0
QB,2011,30,1,McCoLu00,4,2
QB,2012,31,0,McCoLu00,2,0
QB,2013,32,0,McCoLu00,16,0
QB,2014,33,0,McCoLu00,16,0
QB,2015,34,1,McCoLu00,8,1
QB,2004,23,1,KrenCr00,6,5
QB,2004,24,1,SorgJi00,4,0
QB,2005,25,2,SorgJi00,5,0
QB,2006,26,0,SorgJi00,1,0
QB,2007,27,1,SorgJi00,4,0
QB,2008,28,1,SorgJi00,1,0
QB,2009,29,0,SorgJi00,1,0
QB,2004,24,0,NavaJo00,1,1
QB,2005,25,0,NavaJo00,1,0
QB,2004,24,0,PickCo00,1,0
QB,2005,25,1,PickCo00,5,2
QB,2005,26,1,MaucMa00,2,1
QB,2005,21,-3,SmitAl03,9,7
QB,2006,22,10,SmitAl03,16,16
QB,2007,23,0,SmitAl03,7,7
QB,2009,25,7,SmitAl03,11,10
QB,2010,26,6,SmitAl03,11,10
QB,2011,27,13,SmitAl03,16,16
QB,2012,28,7,SmitAl03,10,9
QB,2013*,29,14,SmitAl03,15,15
QB,2014,30,14,SmitAl03,15,15
QB,2015,31,16,SmitAl03,16,16
QB,2016*,32,12,SmitAl03,15,15
QB,2017*,33,17,SmitAl03,15,15
QB,2018,34,6,SmitAl03,10,10
QB,2020,36,1,SmitAl03,8,6
QB,2005,22,0,RodgAa00,3,0
QB,2006,23,0,RodgAa00,2,0
QB,2007,24,1,RodgAa00,2,0
QB,2008,25,15,RodgAa00,16,16
QB,2009*,26,19,RodgAa00,16,16
QB,2010,27,15,RodgAa00,15,15
QB,2011*+,28,23,RodgAa00,15,15
QB,2012*,29,16,RodgAa00,16,16
QB,2013,30,9,RodgAa00,9,9
QB,2014*+,31,22,RodgAa00,16,16
QB,2015*,32,14,RodgAa00,16,16
QB,2016*,33,18,RodgAa00,16,16
QB,2017,34,6,RodgAa00,7,7
QB,2018*,35,13,RodgAa00,16,16
QB,2019*,36,14,RodgAa00,16,16
QB,2020*+,37,18,RodgAa00,16,16
QB,2021*+,38,15,RodgAa00,16,16
QB,2022,39,13,RodgAa00,17,17
QB,2006,25,5,CampJa00,7,7
QB,2007,26,9,CampJa00,13,13
QB,2008,27,11,CampJa00,16,16
QB,2009,28,11,CampJa00,16,16
QB,2010,29,9,CampJa00,13,12
QB,2011,30,4,CampJa00,6,6
QB,2012,31,1,CampJa00,6,1
QB,2013,32,4,CampJa00,9,8
QB,2014,33,0,CampJa00,4,0
QB,2005,24,2,FryeCh00,7,5
QB,2006,25,5,FryeCh00,13,13
QB,2007,26,0,FryeCh00,1,1
QB,2008,27,0,FryeCh00,2,1
QB,2009,28,1,FryeCh00,3,3
QB,2006,24,0,WaltAn00,12,8
QB,2007,25,0,WaltAn00,1,0
QB,2008,26,1,WaltAn00,2,1
QB,2005,23,2,OrtoKy00,15,15
QB,2007,25,1,OrtoKy00,3,3
QB,2008,26,9,OrtoKy00,15,15
QB,2009,27,10,OrtoKy00,16,15
QB,2010,28,11,OrtoKy00,13,13
QB,2011,29,2,OrtoKy00,9,8
QB,2012,30,0,OrtoKy00,1,0
QB,2013,31,1,OrtoKy00,3,1
QB,2014,32,8,OrtoKy00,12,12
QB,2005,22,0,OrloDa00,2,0
QB,2008,25,4,OrloDa00,10,7
QB,2010,27,0,OrloDa00,1,0
QB,2011,28,2,OrloDa00,8,5
QB,2012,29,0,OrloDa00,1,0
QB,2013,30,0,OrloDa00,2,0
QB,2015,32,1,OrloDa00,2,0
QB,2006,23,2,AndeDe00,5,3
QB,2007*,24,14,AndeDe00,16,15
QB,2008,25,2,AndeDe00,10,9
QB,2009,26,-4,AndeDe00,8,7
QB,2010,27,4,AndeDe00,12,9
QB,2011,28,0,AndeDe00,2,0
QB,2012,29,0,AndeDe00,2,0
QB,2013,30,0,AndeDe00,4,0
QB,2014,31,2,AndeDe00,6,2
QB,2015,32,0,AndeDe00,3,0
QB,2016,33,1,AndeDe00,5,2
QB,2017,34,0,AndeDe00,3,0
QB,2018,35,1,AndeDe00,2,2
QB,2005,23,1,CassMa00,2,0
QB,2006,24,0,CassMa00,6,0
QB,2007,25,0,CassMa00,6,0
QB,2008,26,17,CassMa00,16,15
QB,2009,27,7,CassMa00,15,15
QB,2010*,28,13,CassMa00,15,15
QB,2011,29,3,CassMa00,9,9
QB,2012,30,2,CassMa00,9,8
QB,2013,31,6,CassMa00,9,6
QB,2014,32,1,CassMa00,3,3
QB,2015,33,0,CassMa00,9,8
QB,2016,34,1,CassMa00,4,1
QB,2017,35,0,CassMa00,2,1
QB,2018,36,0,CassMa00,2,0
QB,2005,23,2,FitzRy00,4,3
QB,2006,24,0,FitzRy00,1,0
QB,2007,25,0,FitzRy00,1,0
QB,2008,26,3,FitzRy00,13,12
QB,2009,27,3,FitzRy00,10,8
QB,2010,28,9,FitzRy00,13,13
QB,2011,29,11,FitzRy00,16,16
QB,2012,30,11,FitzRy00,16,16
QB,2013,31,9,FitzRy00,11,9
QB,2014,32,8,FitzRy00,12,12
QB,2015,33,13,FitzRy00,16,16
QB,2016,34,5,FitzRy00,14,11
QB,2017,35,3,FitzRy00,6,3
QB,2018,36,7,FitzRy00,8,7
QB,2019,37,10,FitzRy00,15,13
QB,2020,38,7,FitzRy00,9,7
QB,2021,39,0,FitzRy00,1,1
QB,2006*,23,9,YounVi00,15,13
QB,2007,24,9,YounVi00,15,15
QB,2008,25,1,YounVi00,3,1
QB,2009*,26,8,YounVi00,12,10
QB,2010,27,6,YounVi00,9,8
QB,2011,28,3,YounVi00,6,3
QB,2006,23,8,LeinMa00,12,11
QB,2007,24,2,LeinMa00,5,5
QB,2008,25,1,LeinMa00,4,0
QB,2009,26,1,LeinMa00,8,1
QB,2011,28,0,LeinMa00,2,1
QB,2012,29,0,LeinMa00,2,0
QB,2006,23,3,CutlJa00,5,5
QB,2007,24,12,CutlJa00,16,16
QB,2008*,25,15,CutlJa00,16,16
QB,2009,26,10,CutlJa00,16,16
QB,2010,27,12,CutlJa00,15,15
QB,2011,28,7,CutlJa00,10,10
QB,2012,29,11,CutlJa00,15,15
QB,2013,30,9,CutlJa00,11,11
QB,2014,31,11,CutlJa00,15,15
QB,2015,32,11,CutlJa00,15,15
QB,2016,33,2,CutlJa00,5,5
QB,2017,34,6,CutlJa00,14,14
QB,2006,23,0,ClemKe00,2,0
QB,2007,24,3,ClemKe00,10,8
QB,2008,25,0,ClemKe00,2,0
QB,2009,26,0,ClemKe00,10,1
QB,2010,27,0,ClemKe00,1,0
QB,2011,28,1,ClemKe00,3,3
QB,2012,29,0,ClemKe00,2,0
QB,2013,30,6,ClemKe00,10,9
QB,2014,31,0,ClemKe00,2,0
QB,2015,32,0,ClemKe00,2,0
QB,2016,33,0,ClemKe00,12,0
QB,2017,34,0,ClemKe00,8,0
QB,2006,23,1,JackTa00,4,2
QB,2007,24,7,JackTa00,12,12
QB,2008,25,4,JackTa00,9,5
QB,2009,26,1,JackTa00,8,0
QB,2010,27,1,JackTa00,3,1
QB,2011,28,9,JackTa00,15,14
QB,2013,30,1,JackTa00,3,0
QB,2014,31,0,JackTa00,1,0
QB,2015,32,0,JackTa00,4,0
QB,2006,24,0,WhitCh02,2,0
QB,2010,28,2,WhitCh02,6,2
QB,2011,29,1,WhitCh02,3,2
QB,2013,31,0,WhitCh02,2,0
QB,2014,32,4,WhitCh02,7,5
QB,2015,33,0,WhitCh02,4,0
QB,2016,34,0,WhitCh02,1,0
QB,2006,23,0,CroyBr00,2,0
QB,2007,24,1,CroyBr00,9,6
QB,2008,25,0,CroyBr00,2,2
QB,2009,26,1,CroyBr00,3,1
QB,2010,27,0,CroyBr00,2,1
QB,2006,23,2,GradBr00,13,11
QB,2007,24,1,GradBr00,4,0
QB,2008,25,0,GradBr00,2,1
QB,2009,26,3,GradBr00,7,4
QB,2010,27,2,GradBr00,6,4
QB,2011,28,0,GradBr00,2,0
QB,2012,29,0,GradBr00,2,0
QB,2014,31,0,GradBr00,1,0
QB,2007,22,1,RussJa00,4,1
QB,2008,23,7,RussJa00,15,15
QB,2009,24,-2,RussJa00,12,9
QB,2007,23,0,QuinBr00,1,0
QB,2008,24,1,QuinBr00,3,3
QB,2009,25,2,QuinBr00,10,9
QB,2012,28,-1,QuinBr00,10,8
QB,2007,23,0,KolbKe00,1,0
QB,2008,24,0,KolbKe00,6,0
QB,2009,25,2,KolbKe00,5,2
QB,2010,26,3,KolbKe00,7,5
QB,2011,27,5,KolbKe00,9,9
QB,2012,28,3,KolbKe00,6,5
QB,2007,26,2,BeckJo00,5,4
QB,2011,30,2,BeckJo00,4,3
QB,2008,24,0,StanDr00,3,0
QB,2009,25,1,StanDr00,3,1
QB,2010,26,3,StanDr00,6,3
QB,2014,30,5,StanDr00,9,8
QB,2015,31,0,StanDr00,7,0
QB,2016,32,1,StanDr00,5,1
QB,2017,33,0,StanDr00,5,4
QB,2007,24,3,EdwaTr01,10,9
QB,2008,25,9,EdwaTr01,14,14
QB,2009,26,3,EdwaTr01,8,7
QB,2010,27,2,EdwaTr01,5,3
QB,2012,29,0,EdwaTr01,1,0
QB,2007,23,1,SmitTr02,4,2
QB,2008,24,1,SmitTr02,6,0
QB,2009,25,0,SmitTr02,4,0
QB,2010,26,4,SmitTr02,6,6
QB,2008,24,0,PalmJo20,3,0
QB,2010,26,0,PalmJo20,1,0
QB,2014,30,0,PalmJo20,1,0
QB,2007,23,0,ThigTy00,1,0
QB,2008,24,9,ThigTy00,14,11
QB,2009,25,0,ThigTy00,2,0
QB,2010,26,1,ThigTy00,5,1
QB,2011,27,0,ThigTy00,3,0
QB,2012,28,0,ThigTy00,4,0
QB,2008,23,14,RyanMa00,16,16
QB,2009,24,10,RyanMa00,14,14
QB,2010*,25,16,RyanMa00,16,16
QB,2011,26,15,RyanMa00,16,16
QB,2012*,27,18,RyanMa00,16,16
QB,2013,28,13,RyanMa00,16,16
QB,2014*,29,15,RyanMa00,16,16
QB,2015,30,14,RyanMa00,16,16
QB,2016*+,31,21,RyanMa00,16,16
QB,2017,32,15,RyanMa00,16,16
QB,2018,33,16,RyanMa00,16,16
QB,2019,34,13,RyanMa00,15,15
QB,2020,35,13,RyanMa00,16,16
QB,2021,36,10,RyanMa00,17,17
QB,2022,37,7,RyanMa00,12,12
QB,2008,23,12,FlacJo00,16,16
QB,2009,24,13,FlacJo00,16,16
QB,2010,25,12,FlacJo00,16,16
QB,2011,26,12,FlacJo00,16,16
QB,2012,27,13,FlacJo00,16,16
QB,2013,28,8,FlacJo00,16,16
QB,2014,29,13,FlacJo00,16,16
QB,2015,30,5,FlacJo00,10,10
QB,2016,31,9,FlacJo00,16,16
QB,2017,32,9,FlacJo00,16,16
QB,2018,33,7,FlacJo00,9,9
QB,2019,34,5,FlacJo00,8,8
QB,2020,35,2,FlacJo00,5,4
QB,2021,36,1,FlacJo00,2,1
QB,2022,37,1,FlacJo00,5,4
QB,2009,24,0,BrohBr00,2,1
QB,2010,25,0,BrohBr00,1,1
QB,2008,23,0,HennCh01,3,0
QB,2009,24,8,HennCh01,14,13
QB,2010,25,6,HennCh01,15,14
QB,2011,26,3,HennCh01,4,4
QB,2012,27,4,HennCh01,10,6
QB,2013,28,6,HennCh01,15,13
QB,2014,29,1,HennCh01,3,3
QB,2016,31,0,HennCh01,1,0
QB,2017,32,0,HennCh01,2,0
QB,2018,33,0,HennCh01,1,0
QB,2020,35,1,HennCh01,3,1
QB,2021,36,0,HennCh01,4,0
QB,2022,37,0,HennCh01,3,0
QB,2008,23,0,OConKe00,2,0
QB,2008,23,0,DixoDe00,1,0
QB,2009,24,1,DixoDe00,1,1
QB,2010,25,1,DixoDe00,2,2
QB,2009,23,2,JohnJo05,6,4
QB,2010,24,1,JohnJo05,11,0
QB,2011,25,1,JohnJo05,9,1
QB,2012,26,0,JohnJo05,1,0
QB,2013,27,0,JohnJo05,2,0
QB,2018,32,2,JohnJo05,4,3
QB,2021,35,2,JohnJo05,4,1
QB,2022,36,0,JohnJo05,2,0
,2013,28,5,FlynMa00,7,5
QB,2008,23,0,FlynMa00,7,0
QB,2009,24,0,FlynMa00,15,0
QB,2010,25,1,FlynMa00,7,1
QB,2011,26,2,FlynMa00,5,1
QB,2012,27,0,FlynMa00,3,0
QB,2014,29,0,FlynMa00,7,0
QB,2009,21,3,StafMa00,10,10
QB,2010,22,2,StafMa00,3,3
QB,2011,23,16,StafMa00,16,16
QB,2012,24,13,StafMa00,16,16
QB,2013,25,13,StafMa00,16,16
QB,2014*,26,13,StafMa00,16,16
QB,2015,27,13,StafMa00,16,16
QB,2016,28,14,StafMa00,16,16
QB,2017,29,15,StafMa00,16,16
QB,2018,30,10,StafMa00,16,16
QB,2019,31,8,StafMa00,8,8
QB,2020,32,13,StafMa00,16,16
QB,2021,33,15,StafMa00,17,17
QB,2022,34,7,StafMa00,9,9
QB,2009,23,6,SancMa00,15,15
QB,2010,24,9,SancMa00,16,16
QB,2011,25,8,SancMa00,16,16
QB,2012,26,5,SancMa00,15,15
QB,2014,28,6,SancMa00,9,8
QB,2015,29,1,SancMa00,4,2
QB,2016,30,0,SancMa00,2,0
QB,2018,32,0,SancMa00,2,1
QB,2009,21,2,FreeJo00,10,9
QB,2010,22,13,FreeJo00,16,16
QB,2011,23,8,FreeJo00,15,15
QB,2012,24,13,FreeJo00,16,16
QB,2013,25,3,FreeJo00,4,4
QB,2015,27,1,FreeJo00,1,1
QB,2010,25,1,McGeSt00,2,1
QB,2011,26,1,McGeSt00,1,0
QB,2011,27,0,BranTo00,1,0
QB,2009,24,1,NullKe00,4,4
QB,2009,24,0,PainCu00,2,0
QB,2011,26,2,PainCu00,9,8
QB,2013,28,0,PainCu00,3,0
QB,2010,23,9,BradSa00,16,16
QB,2011,24,3,BradSa00,10,10
QB,2012,25,10,BradSa00,16,16
QB,2013,26,6,BradSa00,7,7
QB,2015,28,8,BradSa00,14,14
QB,2016,29,11,BradSa00,15,15
QB,2017,30,1,BradSa00,2,2
QB,2018,31,1,BradSa00,3,3
QB,2010,23,3,TeboTi00,9,3
QB,2011,24,8,TeboTi00,14,11
QB,2012,25,1,TeboTi00,12,2
QB,2010,23,0,ClauJi00,13,10
QB,2014,27,1,ClauJi00,4,1
QB,2015,28,2,ClauJi00,4,3
QB,2010,24,4,McCoCo00,8,8
QB,2011,25,5,McCoCo00,13,13
QB,2012,26,0,McCoCo00,3,0
QB,2013,27,0,McCoCo00,4,0
QB,2014,28,3,McCoCo00,5,4
QB,2015,29,0,McCoCo00,2,0
QB,2017,31,0,McCoCo00,1,0
QB,2018,32,1,McCoCo00,3,2
QB,2019,33,0,McCoCo00,1,1
QB,2020,34,1,McCoCo00,4,2
QB,2021,35,3,McCoCo00,8,3
QB,2022,36,2,McCoCo00,4,3
QB,2011,24,0,KafkMi00,4,0
QB,2010,22,2,SkelJo00,5,4
QB,2011,23,4,SkelJo00,8,7
QB,2012,24,-2,SkelJo00,7,6
QB,2010,23,1,SmitRu01,2,1
QB,2012,25,0,SmitRu01,1,0
QB,2010,24,0,PikeTo00,1,0
QB,2010,23,0,BrowLe00,1,0
QB,2011*,22,19,NewtCa00,16,16
QB,2012,23,16,NewtCa00,16,16
QB,2013*,24,16,NewtCa00,16,16
QB,2014,25,12,NewtCa00,14,14
QB,2015*+,26,21,NewtCa00,16,16
QB,2016,27,11,NewtCa00,15,14
QB,2017,28,15,NewtCa00,16,16
QB,2018,29,14,NewtCa00,14,14
QB,2019,30,1,NewtCa00,2,2
QB,2020,31,12,NewtCa00,15,15
QB,2021,32,3,NewtCa00,8,5
QB,2011,23,2,LockJa00,5,0
QB,2012,24,6,LockJa00,11,11
QB,2013,25,5,LockJa00,7,7
QB,2014,26,3,LockJa00,7,5
QB,2011,22,4,GabbBl00,15,14
QB,2012,23,3,GabbBl00,10,10
QB,2013,24,1,GabbBl00,3,3
QB,2014,25,0,GabbBl00,1,0
QB,2015,26,5,GabbBl00,8,8
QB,2016,27,0,GabbBl00,6,5
QB,2017,28,2,GabbBl00,5,5
QB,2018,29,2,GabbBl00,8,3
QB,2020,31,1,GabbBl00,4,0
QB,2021,32,0,GabbBl00,6,0
QB,2022,33,0,GabbBl00,1,0
QB,2011,23,5,PondCh00,11,10
QB,2012,24,11,PondCh00,16,16
QB,2013,25,6,PondCh00,9,9
QB,2014,26,1,PondCh00,2,1
QB,2011*,24,11,DaltAn00,16,16
QB,2012,25,12,DaltAn00,16,16
QB,2013,26,14,DaltAn00,16,16
QB,2014*,27,11,DaltAn00,16,16
QB,2015,28,13,DaltAn00,13,13
QB,2016*,29,12,DaltAn00,16,16
QB,2017,30,11,DaltAn00,16,16
QB,2018,31,9,DaltAn00,11,11
QB,2019,32,7,DaltAn00,13,13
QB,2020,33,5,DaltAn00,11,9
QB,2021,34,3,DaltAn00,8,6
QB,2022,35,8,DaltAn00,14,14
QB,2011,24,0,KaepCo00,3,0
QB,2012,25,9,KaepCo00,13,7
QB,2013,26,15,KaepCo00,16,16
QB,2014,27,12,KaepCo00,16,16
QB,2015,28,4,KaepCo00,9,8
QB,2016,29,9,KaepCo00,12,11
QB,2012,24,0,MallRy00,4,0
QB,2014,26,1,MallRy00,3,2
QB,2015,27,3,MallRy00,8,6
QB,2016,28,0,MallRy00,4,0
QB,2017,29,0,MallRy00,2,0
QB,2011,22,0,TaylTy00,3,0
QB,2012,23,1,TaylTy00,7,0
QB,2013,24,0,TaylTy00,3,0
QB,2014,25,0,TaylTy00,1,0
QB,2015*,26,14,TaylTy00,14,14
QB,2016,27,15,TaylTy00,15,15
QB,2017,28,12,TaylTy00,15,14
QB,2018,29,2,TaylTy00,4,3
QB,2019,30,0,TaylTy00,8,0
QB,2020,31,1,TaylTy00,2,1
QB,2021,32,2,TaylTy00,6,6
QB,2022,33,1,TaylTy00,3,0
QB,2012,24,1,McElGr00,2,1
QB,2012*,23,13,LuckAn00,16,16
QB,2013*,24,15,LuckAn00,16,16
QB,2014*,25,16,LuckAn00,16,16
