cfbref_id,pfr_id,av,predicted_av,comp_1,comp_2,comp_3
kenneth-dixon-1,DixoKe00,5,13.899387144722116,jay-ajayi-1,montario-hardesty-1,roy-helu-jr-1
kenny-flowers-1,FlowKe00,1,10.276412917324484,skip-hicks-1,scott-lockwood-1,jonathan-wells-1
kenyan-drake-1,DrakKe00,23,19.915224095455642,michael-turner-2,chris-thompson-1,lee-suggs-1
kerry-goode-1,GoodKe00,2,12.92614071507633,derrick-lassic-1,greg-jones-1,wali-lundy-1
kerryon-johnson-1,JohnKe06,11,11.279851418241579,lamont-jordan-1,mark-ingram-1,ron-dayne-1
kerwynn-williams-1,WillKe05,1,11.014235698273929,robert-smith-6,rudy-harris-1,michael-turner-2
kevan-barlow-1,BarlKe00,31,9.12334422247733,jonathan-williams-2,ryan-moats-1,mike-cloud-1
kevin-faulk-1,FaulKe00,22,11.502414313682358,evan-royster-1,skip-hicks-1,shane-vereen-1
kevin-jones-3,JoneKe02,28,14.861866161195307,ronnie-hillman-1,mario-bates-1,deuce-mcallister-1
kevin-smith-1,SmitKe02,19,10.282890943422005,rashard-mendenhall-1,brian-hill-4,steve-smith-14
ki-jana-carter-1,CartKi00,9,22.154497585725174,barry-sanders-1,laurence-maroney-1,rashaad-penny-1
knile-davis-1,DaviKn00,10,12.723651107319874,noah-herron-1,antonio-pittman-1,montee-ball-1
knowshon-moreno-1,MoreKn00,21,12.842654588462793,tre-mason-1,mike-cloud-1,kevan-barlow-1
kolby-smith-1,SmitKo00,1,16.128726847048394,frank-gore-1,devonta-freeman-1,michael-turner-2
labrandon-toefield-1,ToefLa00,5,14.468882574171609,lamar-smith-2,shawn-bryson-1,mike-cloud-1
ladainian-tomlinson-1,TomlLa00,62,23.12271338618792,donald-brown-1,najeh-davenport-1,amos-zereoue-1
ladell-betts-1,BettLa00,13,10.96116594490046,alfred-morris-1,johnathan-franklin-1,delone-carter-1
lakei-heimuli-1,HeimLa20,1,12.305778774549983,mike-davis-9,spencer-ware-1,marion-butts-1
lamar-miller-1,MillLa01,25,11.913173193845344,derrius-guice-1,montee-ball-1,john-avery-1
lamar-smith-2,SmitLa00,11,10.789568616039395,ickey-woods-1,george-jones-2,duce-staley-1
lamical-perine-1,PeriLa00,2,14.783468501094186,lorenzo-white-1,labrandon-toefield-1,mike-dingle-1
lamichael-james-1,JameLa00,2,20.250647104831298,steve-broussard-1,jamaal-charles-1,kevin-jones-3
lamont-jordan-1,JordLa00,13,15.042423165669383,june-henley-1,pat-chaffey-1,marvin-allen-1
lamont-warren-1,WarrLa00,9,15.45449683396898,brandon-jackson-2,mark-ingram-1,paul-palmer-2
larry-johnson-1,JohnLa00,42,16.434080761139356,troy-stradford-1,randy-baldwin-1,natrone-means-1
