cfbref_id,pfr_id,av,predicted_av,comp_1,comp_2,comp_3
travis-benjamin-1,BenjTr00,14,13.444546779839072,phillip-dorsett-1,ken-yon-rambo-1,santana-moss-1
travis-fulgham-1,FulgTr00,4,14.858137717442732,marty-booker-1,eric-moulds-1,kenny-golladay-1
travis-hannah-1,HannTr00,1,9.479346025552132,reggie-germany-1,jj-birden-1,chansi-stuckey-1
travis-mcgriff-1,McGrTr00,1,12.532275956549908,rae-carruth-1,joey-kent-1,fred-coleman-1
travis-taylor-1,TaylTr01,22,15.964285836255339,devard-darling-1,devery-henderson-1,terry-glenn-1
trent-taylor-2,TaylTr02,6,12.017777741137488,justin-hardy-1,greg-salas-1,antonio-brown-1
trevor-gaylor-1,GaylTr00,7,14.982900964511586,ashley-lelie-1,darnay-scott-1,reggie-barrett-1
trey-quinn-1,QuinTr00,2,12.647430002078995,andre-hastings-1,brice-hunter-1,hines-ward-1
troy-edwards-2,EdwaTr00,13,14.117158902430509,darius-watts-1,jajuan-dawson-1,wesley-carroll-2
troy-williamson-1,WillTr01,8,13.98198665128141,phillip-dorsett-1,leonard-hankerson-1,robert-meachem-1
tydus-winans-1,WinaTy00,4,12.506284491842102,jeremy-kerley-1,wesley-carroll-2,andre-hastings-1
tyler-boyd-1,BoydTy00,24,14.332283283171734,isaiah-ford-1,keenan-allen-1,robert-woods-1
tyler-lockett-1,LockTy00,31,15.80089996375924,dennis-northcutt-1,rashad-greene-1,nelson-agholor-1
tyrone-calico-1,CaliTy00,5,13.681992104632492,taylor-price-1,mike-walker-1,aaron-dobson-1
vance-mcdonald-1,McDoVa00,3,12.586565438651435,lance-kendricks-1,james-jones-3,marty-booker-1
vernon-joines-1,JoinVe20,1,12.806114509003669,tony-hargain-1,jason-mcaddley-1,william-fuller-2
victor-bailey-1,BailVi00,8,11.934260817917387,iheanyi-uwaezuoke-1,kevin-dyson-1,lee-deramus-1
vincent-brown-3,BrowVi00,9,12.292880928548614,bobby-wade-1,brandon-gibson-1,brian-manning-1
wane-mcgarity-1,McGaWa00,6,15.029326085389322,charles-e-johnson-1,jeff-graham-2,adrian-arrington-1
wendell-davis-1,DaviWe00,22,14.109170296371426,andre-hastings-1,marcus-nash-1,courtney-hawkins-1
wesley-carroll-2,CarrWe00,6,11.683475964914969,dale-dawkins-1,jammi-german-1,keyshawn-johnson-1
will-blackwell-2,BlacWi00,8,13.532364338104905,darnay-scott-1,jajuan-dawson-1,thomas-lewis-1
william-franklin-1,FranWi00,1,13.936561812682804,ken-yon-rambo-1,david-clowney-1,pat-johnson-2
william-fuller-2,FullWi01,19,14.695851930975058,kyle-williams-1,santonio-holmes-1,leonard-hankerson-1
willie-green-2,GreeWi00,17,12.055568028561904,victor-bailey-1,vernon-joines-1,iheanyi-uwaezuoke-1
willie-jackson-3,JackWi00,12,15.026812014298411,michael-thomas-3,michael-westbrook-1,alvin-harper-1
willie-reid-1,ReidWi00,1,9.909075209001818,larry-parker-3,reggie-germany-1,chris-walsh-1
windrell-hayes-1,HayeWi00,1,12.217335208270153,kevin-dyson-1,victor-bailey-1,iheanyi-uwaezuoke-1
yatil-green-1,GreeYa00,2,13.40442803559612,jamaar-taylor-1,tony-hargain-1,amara-darboh-1
