season,school_name,srs,sos,off_plus,def_plus
1978,rutgers,1.37,-5.46,114.52081655520152,67.39330455092363
1978,florida-state,15.13,6.59,137.23169578766763,92.29952579800408
1978,temple,2.75,-3.07,123.2186000910396,90.34609668058603
1978,pittsburgh,9.68,4.1,105.82303301936342,76.18373557930497
1978,holy-cross,-6.22,-10.77,113.55439616233062,89.36938212187698
1978,louisville,3.45,-3.83,140.13095696628034,89.8577394012315
1978,nevada-las-vegas,-0.7,-5.34,109.20550439441158,80.57895109349565
1978,southern-mississippi,5.22,2.49,93.74277810847718,82.0440229315592
1978,louisiana-monroe,-5.32,-7.6,83.59536398333275,63.974803595442
1978,georgia-tech,6.51,5.18,108.72229419797613,103.04338594380351
1978,hawaii,0.33,0.69,110.17192478728246,124.53110623540236
1978,miami-fl,6.04,5.13,85.04499457263911,85.46252388704083
1978,south-carolina,7.11,3.48,104.37340243005708,80.57895109349565
1978,william-mary,-2.6,-3.51,74.89758044749466,71.30016278575978
1978,cincinnati,1.7,-0.85,122.73538989460415,99.62488498832187
1978,northwestern-state,-13.9,-7.26,69.58226828670472,125.01946351475688
1978,villanova,-8.75,-6.03,90.36030673342904,107.4386014579942
1978,army,-8.29,-2.83,80.69610280472006,113.29888881024841
1978,memphis,-1.56,3.98,87.9442557512518,131.85646542572013
1978,tulane,0.08,3.72,80.21289260828462,93.76459763606766
1978,virginia-tech,0.01,4.01,71.03189887601107,100.1132422676764
1978,air-force,-14.03,-4.21,94.22598830491263,145.53046924764666
1978,colgate,-16.55,-9.64,65.23337651878568,100.1132422676764
1978,richmond,-4.61,-1.25,77.31363142967191,86.43923844574987
1978,syracuse,-1.44,6.84,84.56178437620365,130.8797508670111
1978,illinois-state,-24.5,-11.22,56.535592982947584,141.135253733456
1978,west-virginia,-7.41,5.23,73.44794985818831,161.6462594663458
1978,boston-college,-14.55,-1.73,67.16621730452746,130.39139358765658
1978,dartmouth,-7.28,-10.28,100.50772085857348,86.43923844574987
1978,brown,-7.28,-10.28,101.47414125144438,89.36938212187698
1978,yale,-2.42,-9.98,102.92377184075073,62.021374478023915
1978,cornell,-7.01,-11.46,100.99093105500893,83.50909476962276
1978,harvard,-10.71,-11.05,105.33982282292797,102.555028664449
1978,columbia,-15.02,-8.58,59.43485416156028,123.55439167669331
1978,princeton,-14.58,-9.03,67.64942750096291,99.13652770896736
1978,pennsylvania,-16.36,-10.02,74.41437025105921,101.57831410573996
1978,ball-state,2.74,-12.35,110.17192478728246,36.62679595158893
1978,central-michigan,1.84,-13.26,145.44626912707028,52.74258617028806
1978,miami-oh,-2.1,-8.74,100.02451066213803,71.30016278575978
1978,western-michigan,-7.94,-12.94,96.64203928708989,67.39330455092363
1978,bowling-green-state,-10.9,-8.81,121.76896950173325,118.67081888314813
1978,ohio,-15.86,-6.5,52.669911411463985,109.39203057541226
1978,northern-illinois,-15.23,-11.13,101.95735144787983,125.99617807346591
1978,kent-state,-17.94,-11.39,69.58226828670472,109.88038785476678
1978,toledo,-20.06,-9.61,63.30053573304387,113.78724608960293
1978,eastern-michigan,-21.09,-11.69,58.95164396512483,116.22903248637553
1978,new-mexico-state,-6.03,-5.12,120.31933891242691,131.36810814636561
1978,tulsa,6.59,-2.41,127.0842816625232,90.34609668058603
1978,southern-illinois,-10.69,-12.96,96.15882909065442,90.34609668058603
1978,drake,-9.14,-4.87,92.7763577156063,117.20574704508456
1978,indiana-state,-16.29,-9.38,62.81732553660843,98.64817042961285
1978,wichita-state,-8.86,-4.59,105.33982282292797,127.949607190884
1978,west-texas-am,-10.76,-4.21,103.89019223362163,131.85646542572013
1978,southern-california,25.51,13.2,118.38649812668511,57.62615896383325
1978,ucla,15.42,9.17,105.33982282292797,69.83509094769623
1978,washington,17.74,10.38,118.38649812668511,68.85837638898718
1978,arizona-state,12.2,4.2,139.64774676984487,96.20638403284025
1978,stanford,16.98,9.06,131.43317343044225,89.8577394012315
1978,california,6.38,8.84,103.89019223362163,128.4379644702385
1978,arizona,10.11,7.92,107.75587380510522,90.83445395994055
1978,oregon,3.43,8.79,75.86400084036556,94.25295491542218
1978,oregon-state,1.13,11.03,56.05238278651213,118.18246160379361
1978,washington-state,3.04,5.58,121.2857593052978,131.36810814636561
1978,san-jose-state,-5.24,-6.65,104.37340243005708,101.08995682638545
1978,utah-state,-0.62,-5.08,118.38649812668511,95.22966947413121
1978,pacific,-9.59,-4.09,89.39388634055814,124.53110623540236
1978,cal-state-fullerton,-12.83,-10.16,119.83612871599146,134.29825182249274
1978,long-beach-state,-11.8,-10.62,96.15882909065442,102.06667138509448
1978,fresno-state,-17.15,-8.96,108.72229419797613,146.01882652700118
1978,alabama,25.99,11.83,139.16453657340944,68.37001910963266
1978,georgia,13.86,6.2,116.93686753737876,76.18373557930497
1978,auburn,8.16,5.88,104.37340243005708,84.9741666076863
1978,louisiana-state,13.26,6.76,112.58797576945972,78.62552197607758
1978,tennessee,8.94,6.22,110.17192478728246,92.78788307735861
1978,florida,10.49,9.85,109.20550439441158,99.13652770896736
1978,mississippi-state,10.12,7.85,101.95735144787983,90.83445395994055
1978,mississippi,2.48,6.11,79.72968241184915,106.46188689928515
1978,kentucky,5.51,8.15,84.56178437620365,83.99745204897728
1978,vanderbilt,-10.59,6.51,71.99831926888197,185.57576615471723
1978,furman,2.14,-8.23,141.58058755558667,86.43923844574987
1978,chattanooga,-0.78,-7.69,134.33243460905493,85.46252388704083
1978,appalachian-state,-1.37,-7.37,148.34553030568298,131.85646542572013
1978,western-carolina,-6.15,-7.7,102.92377184075073,92.78788307735861
1978,citadel,-7.53,-4.9,88.42746594768724,109.39203057541226
1978,virginia-military-institute,-11.85,-3.22,50.25386042928674,100.60159954703093
1978,marshall,-19.32,-6.05,49.77065023285129,129.41467902894755
1978,louisiana-tech,-1.71,-3.62,100.02451066213803,82.5323802109137
1978,arkansas-state,-3.37,-5.73,71.51510907244652,63.974803595442
1978,texas-arlington,-3.17,-5.53,105.33982282292797,93.27624035671315
1978,mcneese-state,-1.75,-8.93,120.80254910886235,81.55566565220468
1978,louisiana-lafayette,-13.03,-4.39,55.56917259007668,101.57831410573996
1978,lamar,-16.13,-8.04,82.62894359046186,130.39139358765658
1978,houston,19.01,10.09,146.41268951994118,86.9275957251044
1978,arkansas,20.01,8.09,135.29885500192583,60.06794536060584
1978,texas,19.4,10.9,115.48723694807241,55.18437256706065
1978,texas-tech,12.66,11.66,108.23908400154068,119.15917616250265
1978,texas-am,12.2,6.53,117.42007773381421,74.71866374124141
1978,southern-methodist,12.12,12.3,131.9163836268777,111.34545969283035
1978,baylor,8.61,11.43,99.05809026926714,107.4386014579942
1978,rice,-1.07,13.56,70.06547848314017,181.18055064052658
1978,texas-christian,-0.88,11.66,47.83780944710949,158.71611579021868
1978,brigham-young,7.95,0.41,118.86970832312056,74.71866374124141
1978,utah,4.79,-2.57,128.0507020553941,80.57895109349565
1978,wyoming,0.79,0.62,101.95735144787983,99.62488498832187
1978,new-mexico,3.26,-2.16,114.52081655520152,83.50909476962276
1978,colorado-state,-5.73,-3.37,104.37340243005708,109.88038785476678
1978,san-diego-state,-4.91,-2.73,106.30624321579887,114.27560336895746
1978,texas-el-paso,-16.59,0.58,60.884484750866626,172.3901196121452
1979,north-carolina-state,13.89,9.7,117.37424188369603,98.53074551061128
1979,clemson,14.28,7.86,85.40849090260436,49.26537275530564
1979,maryland,12.55,6.46,89.90367463432037,62.47052421549066
1979,wake-forest,7.13,8.71,99.89297181591152,119.86214402321785
1979,north-carolina,16.45,7.7,120.87049589725294,70.59677126791222
1979,virginia,9.1,2.28,117.37424188369603,61.96263377471431
1979,duke,-3.29,6.26,68.92615055297895,121.89370578632324
1979,oklahoma,22.54,5.46,168.81912236889045,61.45474333393797
1979,nebraska,19.67,5.17,158.33036032821977,55.36005804462181
1979,oklahoma-state,6.06,5.06,86.90688547984301,98.02285506983495
1979,missouri,10.38,6.38,108.383874420264,70.08888082713587
1979,colorado,-1.22,6.5,76.4181234391723,126.46471975331036
1979,iowa-state,-1.62,5.38,62.4331073849447,102.08597859604573
1979,kansas,-2.62,8.11,77.91651801641099,159.98548884454925
1979,kansas-state,-1.94,4.06,69.92508027113806,104.1175403591511
1979,ohio-state,21.71,6.54,162.3260792008562,53.32849628151642
1979,purdue,12.38,6.3,119.37210132001427,95.48340286595321
1979,michigan,15.36,7.11,129.860863360685,63.9941955378197
1979,indiana,10.83,5.41,130.8597930788441,106.65699256303284
1979,iowa,7.26,8.08,108.383874420264,99.546526392164
1979,minnesota,7.12,7.85,119.87156617909382,124.94104843098133
1979,michigan-state,6.42,6.6,108.88333927934356,116.81480137855978
1979,wisconsin,1.99,6.9,94.39885836603638,143.73299473970616
1979,illinois,-2.08,6.74,70.92400998929718,122.90948666787594
1979,northwestern,-10.05,7.5,52.44381020335355,178.26954471249775
1979,florida-state,16.08,4.24,135.85444166963967,67.54942862325413
1979,pittsburgh,18.27,5.35,121.36996075633249,49.26537275530564
1979,nevada-las-vegas,-0.93,-7.76,153.83517659650374,126.97261019408671
1979,temple,14.79,0.54,166.32179807349266,83.80192272809722
1979,tulane,13.23,3.48,132.35818765608278,75.67567567567568
1979,rutgers,3.78,-3.68,110.38173385658223,80.2466896426628
1979,east-carolina,8.99,-2.47,172.31537638244737,88.8808271358607
1979,penn-state,15.58,9.41,106.88547984302532,75.16778523489933
1979,south-carolina,11.59,8.59,102.39029611130931,86.84926537275533
1979,navy,3.04,-0.14,81.91223688904743,71.10466170868855
1979,notre-dame,12.97,8.15,110.38173385658223,90.91238889896607
1979,southern-mississippi,6.78,1.05,103.38922582946842,67.54942862325413
1979,syracuse,8,5.42,134.85551195148054,123.92526754942863
1979,colgate,-14.98,-14.28,73.42133428469496,82.78614184654454
1979,boston-college,0.77,1.59,97.39564752051373,99.03863595138763
1979,holy-cross,-11.03,-10.12,78.9154477345701,82.78614184654454
1979,memphis,-3.87,-1.14,75.4191937210132,103.1017594775984
1979,miami-fl,0.6,4.23,86.90688547984301,109.19644476691457
1979,north-texas,-6.27,-1.91,82.411701748127,108.68855432613823
1979,villanova,-7.09,-6,100.39243667499109,106.1491021222565
1979,virginia-tech,1.26,2.08,101.89083125222975,102.59386903682206
1979,west-virginia,1.11,7.39,83.91009632536567,129.00417195719209
1979,georgia-tech,1.67,4.85,68.92615055297895,87.865046254308
1979,louisville,-2.3,1.06,75.91865858009275,93.45184110284781
1979,connecticut,-11.35,-8.99,65.42989653942205,79.73879920188645
1979,william-mary,-12.62,-5.26,62.93257224402426,104.1175403591511
1979,northwestern-state,-16.7,-6.03,79.41491259364966,142.71721385815346
1979,illinois-state,-16.03,-9.94,87.90581519800214,116.81480137855978
1979,louisiana-monroe,-13.88,-8.97,71.9229397074563,97.5149646290586
1979,army,-8.56,4.9,43.453442739921506,142.2093234173771
1979,air-force,-10.27,-0.45,57.43845879414912,116.81480137855978
1979,cincinnati,-6.88,3.76,70.92400998929718,129.51206239796844
1979,richmond,-18.28,-2.91,35.96146985372815,124.94104843098133
1979,yale,-5.74,-17.19,106.88547984302532,52.82060584074007
1979,brown,-9.66,-16.66,109.38280413842311,72.6283330310176
1979,princeton,-14.03,-14.58,91.90153407063859,89.89660801741339
1979,cornell,-12.25,-16.81,119.37210132001427,85.83348449120261
1979,dartmouth,-14.86,-16.08,54.44166963967178,48.7574823145293
1979,harvard,-18.11,-16.11,81.91223688904743,88.37293669508433
1979,columbia,-29.15,-14.93,41.455583303603284,121.3858153455469
1979,pennsylvania,-30.31,-14.75,55.44059935783089,141.70143297660076
1979,central-michigan,8.7,-6.66,132.35818765608278,61.45474333393797
1979,toledo,-0.99,-5.08,96.89618266143417,87.865046254308
1979,western-michigan,-0.84,-4.47,84.40956118444522,58.40740068927989
1979,ball-state,-2.74,-7.29,123.36782019265073,88.37293669508433
1979,ohio,-1.45,-5.54,107.88440956118444,80.2466896426628
1979,northern-illinois,-6.34,-5.89,80.41384231180878,94.97551242517686
1979,miami-oh,1.98,-3.56,101.3913663931502,65.51786686014874
1979,bowling-green-state,-7.96,-2.05,87.90581519800214,122.40159622709959
1979,eastern-michigan,-17.18,-7,51.44488048519443,109.19644476691457
1979,kent-state,-20.34,-5.07,57.43845879414912,137.63830945038998
1979,west-texas-am,-2.71,-3.89,108.383874420264,89.89660801741339
1979,tulsa,-1.79,-1.06,88.4052800570817,102.08597859604573
1979,southern-illinois,-5.51,-10.87,105.38708526578665,86.84926537275533
1979,indiana-state,-6.7,-10.42,125.36567962896896,114.27534917467804
1979,drake,-10.12,-6.58,98.8940420977524,111.7358969707963
1979,new-mexico-state,-17.04,-3.77,79.41491259364966,169.63540721929985
1979,wichita-state,-15.34,-1.8,47.44916161255797,140.68565209504808
1979,southern-california,23.95,8.62,161.82661434177666,72.6283330310176
1979,washington,15.9,5.82,133.85658223332143,65.00997641937239
1979,oregon,3.99,4.27,90.90260435247949,98.02285506983495
1979,arizona,6.6,5.68,101.3913663931502,103.1017594775984
1979,california,10.27,7.94,106.88547984302532,82.27825140576819
1979,stanford,6.86,5.41,117.37424188369603,110.21222564846727
1979,arizona-state,8.57,5.32,127.36353906528718,87.865046254308
1979,ucla,11.13,11.22,116.87477702461648,118.33847270088881
1979,washington-state,-1.38,7.81,109.38280413842311,169.12751677852347
1979,oregon-state,-9.76,6.33,66.92829111666072,182.84055867948487
1979,utah-state,5.47,-1.53,157.33143061006064,124.43315799020498
1979,san-jose-state,-0.73,-2.82,148.3410631466286,139.16198077271903
1979,long-beach-state,-7.33,-5.51,92.90046378879772,113.25956829312534
1979,fresno-state,-8.71,-5.07,111.38066357474135,139.66987121349538
1979,cal-state-fullerton,-15.9,-8.81,87.40635033892258,109.19644476691457
1979,pacific,-12.78,-8.08,80.91330717088833,98.02285506983495
1979,alabama,22.7,4.04,159.32929004637887,28.441864683475423
1979,georgia,7.65,5.83,93.39992864787727,87.35715581353166
1979,auburn,13.26,5.08,149.83945772386727,109.70433520769092
1979,louisiana-state,14.38,7.55,114.37745272921869,63.9941955378197
1979,tennessee,10.62,5.54,129.3613985016054,99.546526392164
1979,kentucky,5.16,3.52,81.91223688904743,66.0257573009251
1979,mississippi,2.29,6.11,113.87798787013914,137.63830945038998
1979,mississippi-state,2.15,6.6,73.42133428469496,82.78614184654454
1979,vanderbilt,-10.82,5.91,81.41277202996788,192.9983674950118
1979,florida,-3.91,9.18,47.94862647163753,122.40159622709959
1979,chattanooga,1.62,-9.02,158.33036032821977,100.05441683294033
1979,virginia-military-institute,-7.94,-5.85,71.9229397074563,97.00707418828226
1979,citadel,-6.63,-6.45,114.87691758829824,127.9883910756394
1979,furman,-9.01,-6.46,127.36353906528718,144.74877562125886
1979,appalachian-state,-6.43,-3.61,119.37210132001427,123.92526754942863
1979,east-tennessee-state,-1.06,-9.43,126.36460934712807,69.07309994558317
1979,western-carolina,-3.16,-8.07,127.36353906528718,93.45184110284781
1979,marshall,-18.27,-3.36,42.953977880841954,142.71721385815346
1979,mcneese-state,3.16,-5.43,96.89618266143417,57.391619807727196
1979,texas-arlington,4.58,-7.51,155.3335711737424,74.65989479412299
1979,lamar,-0.55,-5.1,123.36782019265073,100.56230727371667
1979,arkansas-state,-8.16,-5.98,75.91865858009275,86.84926537275533
1979,louisiana-lafayette,-8.18,-5.91,66.92829111666072,77.70723743878106
1979,louisiana-tech,-12.84,-4.2,50.94541562611487,102.59386903682206
1979,houston,19.16,8.75,122.86835533357117,57.391619807727196
1979,arkansas,20.5,8.58,118.37317160185515,55.86794848539815
1979,texas,19.86,10.61,91.90153407063859,44.18646834754217
1979,baylor,14.06,9.48,107.38494470210489,79.23090876111011
1979,texas-am,15.65,10.38,110.38173385658223,73.64411391257029
1979,southern-methodist,6.55,7.73,102.39029611130931,109.19644476691457
1979,texas-tech,7.59,10.95,63.931501962183376,83.80192272809722
1979,texas-christian,1.16,10.44,57.43845879414912,104.1175403591511
1979,rice,-4.58,14.06,54.94113449875134,192.9983674950118
1979,brigham-young,18.13,-0.87,201.2843382090617,69.07309994558317
1979,san-diego-state,3.99,0.17,129.860863360685,127.48050063486306
1979,utah,0.18,1.77,111.38066357474135,125.44893887175768
1979,hawaii,2.59,-1.41,149.83945772386727,98.53074551061128
1979,new-mexico,-2.41,-2.75,87.90581519800214,97.00707418828226
1979,colorado-state,-3.46,1.87,73.92079914377453,102.08597859604573
1979,wyoming,-6.53,-1.45,77.41705315733142,116.81480137855978
1979,texas-el-paso,-14.87,-2.23,47.94862647163753,122.90948666787594
1980,north-carolina,18.69,4.78,120.02104155707522,52.733255493047444
1980,maryland,11.9,7.15,85.17622304050501,67.38138201889396
1980,north-carolina-state,4.74,4.83,97.75907417148868,94.23628064961257
1980,clemson,6.57,6.3,95.33929510783797,98.63071860736652
1980,wake-forest,5.89,3.98,110.34192530247238,94.72455153380743
1980,virginia,-1.53,7.11,63.3982114676486,114.74365778579768
1980,duke,-2.5,5.77,94.3713834823777,131.34486784842372
1980,oklahoma,21.2,9.62,159.70541820094687,84.95913384990976
1980,nebraska,25.74,8.74,189.71067859021568,44.9209213459293
1980,missouri,15.76,6.34,134.05576012624934,71.28754909245302
1980,kansas,8.14,10.05,75.013150973172,92.28319711283302
1980,oklahoma-state,1.36,7,82.27248816412414,119.13809574355163
1980,iowa-state,8.64,5.64,107.92214623882167,81.54123766054559
1980,kansas-state,-0.69,5.22,56.622830089426614,94.23628064961257
1980,colorado,-7.19,10.36,70.17359284587059,200.19106251990235
1980,michigan,19.79,5.88,129.70015781167805,52.733255493047444
1980,ohio-state,16.74,6.33,156.31772751183584,73.72890351342744
1980,purdue,12.64,5.56,132.11993687532876,94.72455153380743
1980,iowa,1.45,5.72,67.75381378221988,105.46651098609489
1980,minnesota,3.58,5.12,92.43556023145713,110.8374907122386
1980,indiana,4.24,3.05,112.27774855339294,104.48996921770512
1980,wisconsin,1.2,6.84,60.49447659126775,93.74800976541768
1980,illinois,0.6,6.23,105.9863229879011,144.5281817216856
1980,michigan-state,1.76,6.13,97.27511835875855,124.02080458550047
1980,northwestern,-13.3,7.25,66.30194634402946,197.26143721473304
1980,pittsburgh,24.46,7.63,153.413992635455,52.733255493047444
1980,florida-state,23.78,9.53,149.05839032088375,41.991296040760005
1980,penn-state,19.78,9.44,129.70015781167805,64.45175671372465
1980,notre-dame,18.29,8.71,100.1788532351394,52.24498460885256
1980,miami-fl,14.27,7.27,112.27774855339294,69.82273643986838
1980,southern-mississippi,9.86,0.94,117.11730668069437,74.70544528181722
1980,navy,6.23,0.23,90.9836927932667,59.569047871775815
1980,south-carolina,12.49,5.99,140.34718569174117,81.54123766054559
1980,virginia-tech,6.48,-1.69,100.66280904786953,52.733255493047444
1980,boston-college,4.8,1.62,87.59600210415572,82.51777942893534
1980,louisiana-monroe,-3.19,-7.64,130.18411362440818,118.64982485935676
1980,nevada-las-vegas,4,-1.73,168.90057864281957,114.25538690160279
1980,rutgers,5.36,-3.46,122.92477643345607,69.33446555567349
1980,tulane,6.88,3.38,112.76170436612308,99.1189894915614
1980,colgate,-7.47,-10.07,117.6012624934245,101.07207302834094
1980,north-texas,2.05,0.96,116.63335086796423,111.81403248062838
1980,villanova,-3,-7.64,90.49973698053655,61.03386052436047
1980,west-virginia,4.65,3.82,122.92477643345607,117.67328309096698
1980,louisville,2.9,4.17,71.14150447133088,90.33011357605349
1980,richmond,-4.88,-2.24,95.82325092056811,113.27884513321303
1980,syracuse,5.33,5.88,90.9836927932667,98.63071860736652
1980,east-carolina,-4.97,2.03,84.69226722777485,138.66893111134698
1980,illinois-state,-17.13,-10.95,66.30194634402946,106.44305275448465
1980,temple,-6.99,0.65,75.013150973172,116.20847043838234
1980,army,-5.45,1.19,89.53182535507626,130.85659696422886
1980,holy-cross,-17.48,-10.85,71.62546028406102,101.07207302834094
1980,cincinnati,-12.21,-0.39,53.71909521304576,120.1146375119414
1980,memphis,-9.39,0.98,50.81536033666491,113.27884513321303
1980,william-mary,-12.71,-3.07,51.299316149395054,112.79057424901815
1980,georgia-tech,-2.01,10.26,49.84744871120463,115.23192866999257
1980,yale,-5.26,-13.56,101.14676486059967,60.54558964016559
1980,cornell,-12.16,-12.86,86.62809047869541,93.74800976541768
1980,harvard,-11.72,-14.92,76.94897422409258,67.38138201889396
1980,brown,-11.69,-15.79,116.14939505523408,95.21282241800233
1980,princeton,-13.35,-12.75,84.69226722777485,96.67763507058699
1980,dartmouth,-15.35,-15.35,100.1788532351394,83.00605031313023
1980,pennsylvania,-26.46,-12.86,52.75118358758548,127.92697165905955
1980,columbia,-29.33,-13.43,43.07206733298264,134.27449315359303
1980,central-michigan,-3.65,-11.93,95.82325092056811,56.15115168241163
1980,western-michigan,-6.64,-10.28,102.59863229879011,79.58815412376605
1980,northern-illinois,-6.55,-10.73,94.85533929510784,77.63507058698652
1980,miami-oh,-5.22,-6.94,105.9863229879011,85.44740473410465
1980,ball-state,-5.69,-9.24,105.01841136244082,87.88875915507907
1980,ohio,-8.61,-9.98,97.75907417148868,86.9122173866893
1980,bowling-green-state,-10.07,-8.43,83.24039978958443,82.51777942893534
1980,toledo,-12.21,-9.67,82.27248816412414,84.47086296571489
1980,kent-state,-17.64,-8.92,70.17359284587059,124.02080458550047
1980,eastern-michigan,-28.06,-10.16,39.2004208311415,157.2232247107526
1980,tulsa,4.36,-1.92,106.95423461336138,86.9122173866893
1980,wichita-state,-4.6,-3.42,80.33666491320358,108.88440717545907
1980,indiana-state,-6.39,-6.85,91.46764860599683,93.74800976541768
1980,drake,0.27,-9.1,134.53971593897947,77.63507058698652
1980,west-texas-am,-6.84,-2.93,102.11467648605996,125.97388812228
1980,new-mexico-state,-8.76,-5.57,93.4034718569174,109.86094894384884
1980,southern-illinois,-13.09,-6.54,92.91951604418726,118.64982485935676
1980,washington,12.43,4.51,134.53971593897947,80.56469589215581
1980,ucla,18.52,6.06,134.53971593897947,60.0573187559707
1980,southern-california,19.82,10.19,116.63335086796423,59.569047871775815
1980,arizona-state,12.97,6.7,136.95949500263018,95.70109330219722
1980,oregon,13.05,7.05,115.66543924250394,85.44740473410465
1980,stanford,9.57,8.02,137.44345081536034,122.06772104872094
1980,arizona,1.13,5.68,94.3713834823777,122.06772104872094
1980,washington-state,3.64,2.92,126.31246712256706,120.1146375119414
1980,california,-0.12,8.51,85.17622304050501,145.50472349007535
1980,oregon-state,-13.14,7.59,47.42766964755392,171.3830803524042
1980,long-beach-state,-0.72,-4.9,109.37401367701209,97.65417683897675
1980,utah-state,-1.09,-2.37,127.76433456075749,113.27884513321303
1980,san-jose-state,1.17,-1.83,129.21620199894792,114.74365778579768
1980,fresno-state,-9.25,-5.52,84.69226722777485,108.88440717545907
1980,cal-state-fullerton,-10.66,-6.3,101.14676486059967,125.48561723808513
1980,pacific,-9.69,-1.69,85.17622304050501,134.27449315359303
1980,georgia,19.48,5.64,134.53971593897947,55.66288079821675
1980,alabama,23.8,7.39,141.7990531299316,40.03821250398046
1980,mississippi-state,12.92,7.25,121.47290899526564,100.58380214414605
1980,florida,13.72,8.89,103.08258811152025,75.68198705020698
1980,louisiana-state,10.78,8.32,93.88742766964754,85.44740473410465
1980,tennessee,10.16,8.62,112.76170436612308,83.98259208152001
1980,mississippi,4.7,8.79,115.66543924250394,118.16155397516187
1980,kentucky,0.59,8.5,73.56128353498158,124.50907546969536
1980,auburn,7.5,8.05,103.56654392425038,105.46651098609489
1980,vanderbilt,-5.66,8.43,61.46238821672804,156.2466829423628
1980,furman,1.87,-7.58,124.86059968437664,78.6116123553763
1980,chattanooga,-2.55,-9.73,132.11993687532876,87.40048827088418
1980,appalachian-state,-0.52,-6.88,120.02104155707522,82.51777942893534
1980,citadel,0.15,-5.48,118.56917411888479,79.09988323957117
1980,western-carolina,-11.85,-6.67,79.36875328774327,107.90786540706931
1980,virginia-military-institute,-12.18,-5.27,62.43029984218832,107.41959452287442
1980,east-tennessee-state,-17.41,-7.87,63.3982114676486,110.8374907122386
1980,marshall,-17.61,-9.06,60.49447659126775,108.88440717545907
1980,mcneese-state,3.41,-8.43,128.24829037348763,62.49867317694512
1980,louisiana-lafayette,-3.67,-7.85,85.17622304050501,63.96348582952977
1980,texas-arlington,-11.62,-4.8,108.89005786428194,151.36397410041397
1980,louisiana-tech,-8.87,-6.23,84.69226722777485,97.65417683897675
1980,lamar,-14.13,-3.85,81.78853235139398,145.50472349007535
1980,arkansas-state,-18,-5.91,56.622830089426614,119.62636662774652
1980,baylor,16.16,5.16,127.76433456075749,64.94002759791954
1980,southern-methodist,15.14,6.23,130.66806943713834,78.1233414711814
1980,houston,11.28,8.19,95.33929510783797,73.72890351342744
1980,texas,11.06,7.39,107.92214623882167,86.9122173866893
1980,rice,5.53,8.44,76.94897422409258,95.21282241800233
1980,arkansas,8.47,6.13,109.85796948974223,96.1893641863921
1980,texas-tech,5.08,5.99,78.400841662283,83.49432119732514
1980,texas-am,4.17,10.35,67.75381378221988,114.74365778579768
1980,texas-christian,-2.8,9.84,62.91425565491846,130.85659696422886
1980,brigham-young,18.46,-0.77,225.52340873224617,91.30665534444326
1980,colorado-state,-1.71,0.11,102.11467648605996,146.48126525846513
1980,hawaii,-0.19,-3.83,114.21357180431352,94.23628064961257
1980,wyoming,1.99,-3.2,138.89531825355076,107.90786540706931
1980,san-diego-state,-8.68,0.99,64.85007890583903,119.62636662774652
1980,new-mexico,-5.42,0.85,108.40610205155181,161.6176626685065
1980,utah,-0.24,-0.52,113.72961599158337,129.88005519583908
1980,air-force,-7.01,2.49,64.85007890583903,118.16155397516187
1980,texas-el-paso,-16.34,-0.26,57.590741714886896,172.35962212079394
1981,clemson,21.34,5.84,137.39464419076072,43.379389752446755
1981,north-carolina,15.97,3.88,152.49831075073794,61.618451352907314
1981,maryland,8.93,7.29,102.8023756179096,86.75877950489351
1981,duke,3.99,5.63,93.05807461147269,103.02605066206102
1981,north-carolina-state,4.69,7.97,80.39048330310467,100.06836499712148
1981,wake-forest,-2.45,5.56,95.98136491340375,163.65860679332184
1981,virginia,-4.4,6.97,56.02973078701235,116.82858376511226
1981,nebraska,21.79,8.88,147.6261602475195,51.26655152561889
1981,oklahoma,13.81,6.56,138.3690742914044,79.36456534254462
1981,kansas,6.58,4.99,76.4927629005299,80.35046056419114
1981,oklahoma-state,5.2,4.7,79.90326825278281,88.73056994818653
1981,missouri,11.39,4.39,112.0594615740247,65.56203223949338
1981,iowa-state,2.47,5.2,83.8009886553576,97.60362694300518
1981,colorado,-1.73,8.36,62.36352644119635,144.43364997121475
1981,kansas-state,-3.32,5.77,72.59504249795512,133.09585492227978
1981,ohio-state,11.51,3.59,157.3704612539564,104.01194588370754
1981,iowa,11.41,6.08,105.72566591984068,64.57613701784686
1981,michigan,17.29,4.87,144.21565489526657,66.54792746113989
1981,illinois,7.75,5.93,127.16312813400192,129.15227403569372
1981,wisconsin,6.18,4.26,108.64895622177177,90.20941278065631
1981,minnesota,2.85,1.67,121.31654753013977,118.30742659758204
1981,michigan-state,3.68,4.23,116.44439702692131,111.40616004605641
1981,purdue,4.63,5.08,107.18731107080622,107.95552677029362
1981,indiana,-5.57,6.52,63.82517159216189,131.12406447898675
1981,northwestern,-14.39,6.98,36.541128774138485,226.26295336787564
1981,pittsburgh,22.02,7.52,156.39603115331272,65.56203223949338
1981,penn-state,25.02,11.86,150.54945054945057,66.54792746113989
1981,miami-fl,18.8,9.71,108.64895622177177,65.06908462867013
1981,southern-mississippi,12.86,0.69,123.752622781749,44.365284974093264
1981,west-virginia,14.54,5.87,115.4699669262776,63.590241796200345
1981,colgate,-2.87,-10.27,115.95718197659946,74.43508923431203
1981,virginia-tech,7.47,-0.17,102.8023756179096,57.18192285549799
1981,navy,5.4,0.06,98.90465521533483,75.42098445595855
1981,cincinnati,2.91,1.91,75.51833279988621,83.80109383995395
